arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.12283112112812926, 0.047107491310466022]","['B', 'V']","['B', 'V']",i,"[0.6225809091503679, 0.42041634699174535]","[16700000.0, 1700000.0]","[0.0201, 0.0003]","[0.08, 0.02]",NGC 1672,0.0,SN2017gax,"(0.092244988210226697, 0.033305775926345316)","[42.483555250972351, 42.041132027173632]","[14.399999999999967, 2.2153754174547853]",,,,6.5,Ic,Ic,['0'],['0'],"[57980.080000000075, 0.5]","[3.6695820637379892, 0.0099573767316174268]","[0.071093018249263354, 0.033748568986419356]",4.0,1
