arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.11411810476454333, 0.039673934591733143]","['B', 'V']","['V', 'R']",V,"[0.7870974807904888, 0.33104756212496678]","[23700000.0, 1650000.0]","[0.0198, 0.0002]","[0.1, 0.1]",NGC 3287,0.0,SN2013ge,"(0.082385452702130865, 0.020337292133209322)","[42.387403834015849, 41.779846428611563]","[16.799999999999958, 4.7041482741041385]","['0.109', '0.032', '0.023']","['42.335', '0.077', '0.064']","['18.878', '1.697']",5.0,Ib,Ib,['2'],['2'],"[56602.29000000004, 4.7]","[3.8371731913616536, 0.97889071872776245]","[0.06267175932075067, 0.011980199679353019]",7.0,1
