arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.12156846970760356, 0.025783749083155588]","['V', 'I']","['V', 'R']",,"[0.54763985060117037, 0.15569197461970299]","[9770000.0, 500000.0]","[0.0616, 0.0018]","[0.01, 0.02]",M74,,SN2002ap,"(0.089212587576062097, 0.0094044614936203592)","[42.49874192420566, 41.521649720689737]","[13.099999999999989, 2.9698696178289703]","['0.094', '0.013', '0.006']","['42.415', '0.055', '0.028']","['13.011', '0.000']",0.7,Ic,Ic BL,['12'],"['11', '12']","[52300.0, 2.5]","[3.5161950827961386, 0.076903222794004369]","[0.061664240381961929, 0.0020396512095757044]",,1
