arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.10948908889852521, 0.0097598023880324705]","['V', 'I']","['V', 'R']",V,"[0.25158719838691018, 0.11157190278266238]","[8580000.0, 100000.0]","[0.0308, 0.0015]","[0.4, 0.04]",M51,0.0,SN1994I,"(0.091369812288908517, 0.007945845920509351)","[42.620147609721421, 41.55948501633749]","[8.2000000000000046, 0.26000000000000001]","['0.102', '0.164', '0.059']","['42.473', '0.409', '0.363']","['12.252', '0.211']",0.4,Ic,Ic,['6'],['6'],"[49443.5, 0.26]","[1.5575480261861923, 0.012123613077257617]","[0.065718091975608628, 0.0060992769325340966]",7.0,1
