arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.066522629610445846, 0.0096557707215119623]","['V', 'I', ""r'""]","['V', ""r'""]",,"[0.79881519861955486, 0.15189984904170736]","[31400000.0, 2180000.0]","[0.0193, 0.0002]","[0.47, 0.037]",NGC 2770,,SN2008D,"(0.046252911063404747, 0.0056449341359202203)","[42.09089024974022, 41.177410057220946]","[19.499999999999964, 1.6248184362645481]","['0.111', '0.167', '0.059']","['42.333', '0.393', '0.325']","['19.293', '0.229']",1.0,Ib,Ib,['4'],['4'],"[54474.56399999978, 0.0]","[3.1727716991306569, 0.058474515939304923]","[0.03616764028611745, 0.00061348688058317582]",,1
