arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.21799161568029518, 0.082928442294093407]","['V', 'I']","['V', 'R']",V,"[0.84449123986267305, 0.20484635140028062]","[73600000.0, 5000000.0]","[0.0184, 0.0009]","[0.37, 0.08]",NGC 3997,0.0,SN2004aw,"(0.16071510829563382, 0.026718685779837006)","[42.708539911886824, 41.929298299170362]","[15.199999999999982, 6.0437008696090242]",['NA'],"['42.659', '0.063', '0.056']",['NA'],5.0,Ic,Ic,['8'],['8'],"[53076.5, 6.0]","[4.7486005134422866, 0.2396864263290055]","[0.15780627494316002, 0.029405941924322929]",7.0,1
