arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.2689939380719274, 0.066857937561022721]","['V', 'I']","['V', 'R']",V,"[0.086411299087900365, 0.12960396571606289]","[60900000.0, 4220000.0]","[0.2217, 0.0046]","[0.0, 0.02]", UGC 1238,0.0,SN2007ru,"(0.20634630469797544, 0.035017314950903072)","[42.904585800141568, 42.13427194661255]","[11.100000000000007, 3.0074839714070629]","['0.323', '0.044', '0.024']","['43.033', '0.054', '0.032']","['10.242', '0.047']",1.0,Ic,Ic BL,['8'],['8'],"[54429.5, 3.0]","[3.3669513708819796, 0.46637342280876137]","[0.10266088303256181, 0.0085598752991485633]",7.0,1
