arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.120283291865853, 0.022087385288227762]","['V', 'I']","['V', 'R']",,"[0.53482785578081049, 0.13582169910179281]","[9770000.0, 500000.0]","[0.0616, 0.0018]","[0.01, 0.02]",M74,,SN2002ap,"(0.091440023363432696, 0.0096062361760381933)","[42.498856403372663, 41.520273334888707]","[13.599999999999987, 2.9555271012275557]","['0.094', '0.013', '0.006']","['42.415', '0.055', '0.028']","['13.011', '0.000']",0.7,Ic,Ic BL,['12'],"['11', '12']","[52300.0, 2.5]","[3.635028639050697, 0.079523110490088977]","[0.062012591362977453, 0.002062136561289841]",,1
