arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.04378850674043528, 0.0079328230917477972]","['V', 'R']","['B', 'V']",B,"[1.1159134206023085, 0.19906240160822386]","[9780000.0, 680000.0]","[0.0261, 0.0005]","[0.0, 0.014]",NGC 3510,0.0,SN1996cb,"(0.024295407466387229, 0.0033096044583131416)","[41.872757518332591, 41.007009424093511]","[22.099999999999959, 2.6852039574293189]","['0.055', '0.036', '0.021']","['42.082', '0.179', '0.163']","['16.993', '1.650']",0.3,IIb,IIb,['7'],['7'],"[50429.5, 2.0]","[3.0836821017581433, 0.09809737721723813]","[0.0306520130585024, 0.0011558585667273901]",7.0,1
