arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.14445242016673171, 0.022704853152995162]","['V', 'I']","['V', 'R']",,"[0.53179945643134807, 0.12198667488505441]","[17900000.0, 1000000.0]","[0.0168, 0.0002]","[0.2, 0.04]",NGC 4414,,SN2013df,"(0.077901464550558158, 0.011327235341893995)","[42.372058479962746, 41.534636781244856]","[22.400000000000034, 1.5287574295947612]","['0.144', '0.028', '0.019']","['42.397', '0.074', '0.058']","['21.793', '0.103']",0.3,IIb,IIb,['8'],['8'],"[56447.299999999814, 0.9]","[4.0678273353153296, 3.506913917349763e-07]","[0.06574741144711474, 0.0091415606102844705]",,1
