arnett_ni_mass,band_bc,band_extinction,band_t0,beta_req,distance,ebv_gal,ebv_host,host,lb,name,ni_khatami,peakL,peakt,prentice_ni,prentice_peakL,prentice_peakt,smoothing_bc,sn_type,sn_type_full,source,source_bc,t0,tail_meje,tail_ni_mass,ub,verbose
"[0.12291473890796359, 0.046148773831593465]","['B', 'V']","['B', 'V']",i,"[0.82060980009455753, 0.5599443139541761]","[16700000.0, 1700000.0]","[0.0201, 0.0003]","[0.08, 0.02]",NGC 1672,0.0,SN2017gax,"(0.09188948610017629, 0.032933004881068879)","[42.48392610728699, 42.038291643103335]","[14.299999999999967, 2.1955019543937713]",,,,6.5,Ic,Ic,['0'],['0'],"[57980.080000000075, 0.5]","[3.5593410947719031, 1.2150145974627722]","[0.070124411941716938, 0.017683598549705037]",4.0,1
